dataset,variant,variant_label,seed,split,threshold,n_clean_images,fp_images,fp_image_rate,n_predictions,mean_predictions_per_clean_image,mean_false_confidence
vsb_rarefirst,a1_crop,A1 crop,42,test,0.75,2988,3,0.001004016026854515,3,0.001004016064257028,0.7649479905764262
vsb_rarefirst,a1_crop,A1 crop,42,test,0.8,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a1_crop,A1 crop,42,test,0.85,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a1_crop,A1 crop,42,test,0.9,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a1_crop,A1 crop,42,test,0.95,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a1_crop,A1 crop,43,val,0.05,2988,471,0.15763051807880402,885,0.2961847389558233,0.2360041242450644
vsb_rarefirst,a1_crop,A1 crop,43,val,0.1,2988,378,0.1265060305595398,603,0.20180722891566266,0.3132041340468337
vsb_rarefirst,a1_crop,A1 crop,43,val,0.15,2988,318,0.1064257025718689,466,0.15595716198125836,0.36831376321070186
vsb_rarefirst,a1_crop,A1 crop,43,val,0.2,2988,281,0.0940428376197815,380,0.12717536813922356,0.4123156507548533
vsb_rarefirst,a1_crop,A1 crop,43,val,0.25,2988,250,0.08366800844669342,312,0.10441767068273092,0.4535800345624105
vsb_rarefirst,a1_crop,A1 crop,43,val,0.3,2988,223,0.07463186234235764,268,0.08969210174029452,0.48340091209358244
vsb_rarefirst,a1_crop,A1 crop,43,val,0.35,2988,191,0.06392235308885574,226,0.07563587684069611,0.5128673659225481
vsb_rarefirst,a1_crop,A1 crop,43,val,0.4,2988,160,0.05354752391576767,184,0.06157965194109773,0.5447371226289998
vsb_rarefirst,a1_crop,A1 crop,43,val,0.45,2988,122,0.040829986333847046,138,0.04618473895582329,0.5849500184041866
vsb_rarefirst,a1_crop,A1 crop,43,val,0.5,2988,104,0.034805890172719955,117,0.0391566265060241,0.6041533029996432
vsb_rarefirst,a1_crop,A1 crop,43,val,0.55,2988,80,0.026773761957883835,87,0.029116465863453816,0.630456473635531
vsb_rarefirst,a1_crop,A1 crop,43,val,0.6,2988,52,0.017402945086359978,58,0.019410977242302542,0.6591167172481274
vsb_rarefirst,a1_crop,A1 crop,43,val,0.65,2988,25,0.008366800844669342,28,0.009370816599732263,0.6963735371828079
vsb_rarefirst,a1_crop,A1 crop,43,val,0.7,2988,12,0.00401606410741806,12,0.004016064257028112,0.7200341920057932
vsb_rarefirst,a1_crop,A1 crop,43,val,0.75,2988,2,0.0006693440373055637,2,0.0006693440428380187,0.7547573745250702
vsb_rarefirst,a1_crop,A1 crop,43,val,0.8,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a1_crop,A1 crop,43,val,0.85,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a1_crop,A1 crop,43,val,0.9,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a1_crop,A1 crop,43,val,0.95,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a1_crop,A1 crop,43,test,0.05,2988,455,0.15227577090263367,903,0.30220883534136544,0.25613202747877517
vsb_rarefirst,a1_crop,A1 crop,43,test,0.1,2988,370,0.12382864952087402,621,0.20783132530120482,0.33983138218018166
vsb_rarefirst,a1_crop,A1 crop,43,test,0.15,2988,339,0.11345381289720535,512,0.1713520749665328,0.38651010987814516
vsb_rarefirst,a1_crop,A1 crop,43,test,0.2,2988,308,0.10307898372411728,427,0.142904953145917,0.42966243774745727
vsb_rarefirst,a1_crop,A1 crop,43,test,0.25,2988,274,0.09170013666152954,356,0.11914323962516733,0.4709950393337882
vsb_rarefirst,a1_crop,A1 crop,43,test,0.3,2988,252,0.08433734625577927,312,0.10441767068273092,0.49818663404156
vsb_rarefirst,a1_crop,A1 crop,43,test,0.35,2988,224,0.07496653497219086,266,0.08902275769745649,0.5279740796501475
vsb_rarefirst,a1_crop,A1 crop,43,test,0.4,2988,195,0.06526104360818863,227,0.07597054886211513,0.554776291096263
vsb_rarefirst,a1_crop,A1 crop,43,test,0.45,2988,167,0.05589022859930992,196,0.06559571619812583,0.5755197775303101
vsb_rarefirst,a1_crop,A1 crop,43,test,0.5,2988,137,0.04585006833076477,153,0.05120481927710843,0.6035539083231508
vsb_rarefirst,a1_crop,A1 crop,43,test,0.55,2988,105,0.03514056280255318,113,0.03781793842034806,0.6322957583233318
vsb_rarefirst,a1_crop,A1 crop,43,test,0.6,2988,73,0.024431057274341583,76,0.025435073627844713,0.6603617377971348
vsb_rarefirst,a1_crop,A1 crop,43,test,0.65,2988,36,0.012048192322254181,36,0.012048192771084338,0.7030716174178653
vsb_rarefirst,a1_crop,A1 crop,43,test,0.7,2988,16,0.0053547522984445095,16,0.00535475234270415,0.7439255267381668
vsb_rarefirst,a1_crop,A1 crop,43,test,0.75,2988,8,0.0026773761492222548,8,0.002677376171352075,0.7690489292144775
vsb_rarefirst,a1_crop,A1 crop,43,test,0.8,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a1_crop,A1 crop,43,test,0.85,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a1_crop,A1 crop,43,test,0.9,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a1_crop,A1 crop,43,test,0.95,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a1_crop,A1 crop,44,val,0.05,2988,512,0.1713520735502243,995,0.3329986613119143,0.22629711457607735
vsb_rarefirst,a1_crop,A1 crop,44,val,0.1,2988,401,0.1342034786939621,666,0.22289156626506024,0.30242031204091896
vsb_rarefirst,a1_crop,A1 crop,44,val,0.15,2988,345,0.11546184867620468,514,0.17202141900937082,0.3562579975691751
vsb_rarefirst,a1_crop,A1 crop,44,val,0.2,2988,300,0.1004016101360321,403,0.1348728246318608,0.4066598481930811
vsb_rarefirst,a1_crop,A1 crop,44,val,0.25,2988,270,0.09036144614219666,336,0.11244979919678715,0.4428698170397963
vsb_rarefirst,a1_crop,A1 crop,44,val,0.3,2988,230,0.07697456330060959,270,0.09036144578313253,0.4839340768478535
vsb_rarefirst,a1_crop,A1 crop,44,val,0.35,2988,206,0.06894243508577347,239,0.07998661311914324,0.5049117370878802
vsb_rarefirst,a1_crop,A1 crop,44,val,0.4,2988,175,0.058567602187395096,193,0.0645917001338688,0.5371411052083722
vsb_rarefirst,a1_crop,A1 crop,44,val,0.45,2988,141,0.04718875512480736,156,0.05220883534136546,0.564027203581272
vsb_rarefirst,a1_crop,A1 crop,44,val,0.5,2988,106,0.0354752354323864,116,0.038821954484605084,0.5962743856783571
vsb_rarefirst,a1_crop,A1 crop,44,val,0.55,2988,78,0.02610441856086254,84,0.028112449799196786,0.6241948888415382
vsb_rarefirst,a1_crop,A1 crop,44,val,0.6,2988,46,0.015394913032650948,49,0.01639892904953146,0.6597701505738862
vsb_rarefirst,a1_crop,A1 crop,44,val,0.65,2988,22,0.00736278435215354,23,0.007697456492637216,0.697487613429194
vsb_rarefirst,a1_crop,A1 crop,44,val,0.7,2988,8,0.0026773761492222548,8,0.002677376171352075,0.7350616529583931
vsb_rarefirst,a1_crop,A1 crop,44,val,0.75,2988,2,0.0006693440373055637,2,0.0006693440428380187,0.7783105969429016
vsb_rarefirst,a1_crop,A1 crop,44,val,0.8,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a1_crop,A1 crop,44,val,0.85,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a1_crop,A1 crop,44,val,0.9,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a1_crop,A1 crop,44,val,0.95,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a1_crop,A1 crop,44,test,0.05,2988,490,0.16398929059505463,1012,0.3386880856760375,0.2511817344166191
vsb_rarefirst,a1_crop,A1 crop,44,test,0.1,2988,420,0.1405622512102127,709,0.23728246318607765,0.32813913331003214
vsb_rarefirst,a1_crop,A1 crop,44,test,0.15,2988,363,0.12148594111204147,557,0.1864123159303882,0.3842568443803856
vsb_rarefirst,a1_crop,A1 crop,44,test,0.2,2988,330,0.11044176667928696,464,0.15528781793842034,0.426677770334585
vsb_rarefirst,a1_crop,A1 crop,44,test,0.25,2988,303,0.10140562057495117,405,0.1355421686746988,0.4563546121120453
vsb_rarefirst,a1_crop,A1 crop,44,test,0.3,2988,276,0.09236947447061539,345,0.11546184738955824,0.48783862832663716
vsb_rarefirst,a1_crop,A1 crop,44,test,0.35,2988,237,0.07931727170944214,279,0.09337349397590361,0.5268881940499857
vsb_rarefirst,a1_crop,A1 crop,44,test,0.4,2988,201,0.06726907938718796,234,0.0783132530120482,0.5563538665445442
vsb_rarefirst,a1_crop,A1 crop,44,test,0.45,2988,173,0.05789826065301895,197,0.06593038821954485,0.5801753188450325
vsb_rarefirst,a1_crop,A1 crop,44,test,0.5,2988,139,0.046519409865140915,154,0.051539491298527446,0.6097633838653564
vsb_rarefirst,a1_crop,A1 crop,44,test,0.55,2988,110,0.036813922226428986,117,0.0391566265060241,0.6370554892425864
vsb_rarefirst,a1_crop,A1 crop,44,test,0.6,2988,73,0.024431057274341583,76,0.025435073627844713,0.6735431293123647
vsb_rarefirst,a1_crop,A1 crop,44,test,0.65,2988,37,0.012382864952087402,39,0.013052208835341365,0.721212428349715
vsb_rarefirst,a1_crop,A1 crop,44,test,0.7,2988,26,0.008701472543179989,26,0.008701472556894244,0.7461521648443662
vsb_rarefirst,a1_crop,A1 crop,44,test,0.75,2988,11,0.00368139217607677,11,0.003681392235609103,0.7759095918048512
vsb_rarefirst,a1_crop,A1 crop,44,test,0.8,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a1_crop,A1 crop,44,test,0.85,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a1_crop,A1 crop,44,test,0.9,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a1_crop,A1 crop,44,test,0.95,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,val,0.05,2988,309,0.1034136563539505,541,0.18105756358768407,0.2223189369587713
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,val,0.1,2988,250,0.08366800844669342,369,0.12349397590361445,0.2933383133353257
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,val,0.15,2988,209,0.06994645297527313,281,0.09404283801874164,0.3465720194514536
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,val,0.2,2988,178,0.05957162007689476,227,0.07597054886211513,0.38841873289204903
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,val,0.25,2988,153,0.05120481923222542,188,0.06291834002677377,0.42264476291676784
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,val,0.3,2988,130,0.04350736364722252,149,0.0498661311914324,0.4610176368447758
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,val,0.35,2988,105,0.03514056280255318,117,0.0391566265060241,0.49870545665423077
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,val,0.4,2988,84,0.02811245061457157,93,0.03112449799196787,0.5310979818785062
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,val,0.45,2988,63,0.021084336563944817,68,0.022757697456492636,0.5697217101559919
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,val,0.5,2988,49,0.016398929059505463,52,0.01740294511378849,0.5994557016170942
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,val,0.55,2988,34,0.011378848925232887,36,0.012048192771084338,0.6334963474008772
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,val,0.6,2988,24,0.00803212821483612,24,0.008032128514056224,0.6630202929178873
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,val,0.65,2988,11,0.00368139217607677,11,0.003681392235609103,0.705033768307079
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,val,0.7,2988,7,0.0023427042178809643,7,0.0023427041499330657,0.7328770927020481
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,val,0.75,2988,2,0.0006693440373055637,2,0.0006693440428380187,0.7582180202007294
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,val,0.8,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,val,0.85,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,val,0.9,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,val,0.95,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,test,0.05,2988,326,0.10910307615995407,604,0.20214190093708165,0.23842389467758257
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,test,0.1,2988,269,0.09002677351236343,411,0.13755020080321284,0.3167806304356768
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,test,0.15,2988,227,0.07597054541110992,315,0.10542168674698796,0.3763599291680351
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,test,0.2,2988,198,0.0662650614976883,260,0.08701472556894244,0.4186493852390693
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,test,0.25,2988,178,0.05957162007689476,218,0.07295850066934405,0.4563021770584474
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,test,0.3,2988,157,0.052543506026268005,183,0.06124497991967871,0.4906921966479776
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,test,0.35,2988,139,0.046519409865140915,155,0.05187416331994645,0.5204115944523965
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,test,0.4,2988,115,0.038487281650304794,127,0.04250334672021419,0.5522736458797154
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,test,0.45,2988,95,0.03179384022951126,104,0.03480589022757698,0.5819148260813493
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,test,0.5,2988,73,0.024431057274341583,79,0.02643908969210174,0.6161250524883028
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,test,0.55,2988,54,0.01807228848338127,59,0.019745649263721552,0.6490497861878347
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,test,0.6,2988,39,0.01305220928043127,41,0.013721552878179385,0.6798938396500378
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,test,0.65,2988,23,0.007697456516325474,25,0.008366800535475234,0.7149670934677124
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,test,0.7,2988,14,0.0046854084357619286,14,0.004685408299866131,0.7431040917124067
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,test,0.75,2988,6,0.00200803205370903,6,0.002008032128514056,0.7846863369146982
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,test,0.8,2988,2,0.0006693440373055637,2,0.0006693440428380187,0.805490642786026
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,test,0.85,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,test,0.9,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a2_colorjitter,A2 colour jitter,42,test,0.95,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,val,0.05,2988,329,0.11010709404945374,572,0.19143239625167335,0.22201946409666665
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,val,0.1,2988,247,0.08266399055719376,376,0.12583668005354753,0.3005727613542942
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,val,0.15,2988,209,0.06994645297527313,289,0.0967202141900937,0.35358565597179437
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,val,0.2,2988,181,0.060575634241104126,233,0.07797858099062918,0.3971682006069519
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,val,0.25,2988,151,0.050535473972558975,186,0.06224899598393574,0.4415658943114742
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,val,0.3,2988,134,0.044846050441265106,159,0.05321285140562249,0.4703035660134921
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,val,0.35,2988,116,0.038821954280138016,136,0.04551539491298527,0.4947408492512563
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,val,0.4,2988,97,0.032463185489177704,108,0.03614457831325301,0.525841793804257
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,val,0.45,2988,75,0.025100402534008026,81,0.02710843373493976,0.5595193884254973
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,val,0.5,2988,55,0.018406961113214493,59,0.019745649263721552,0.5887881163823403
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,val,0.55,2988,44,0.01472556870430708,44,0.014725568942436412,0.6114985509352251
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,val,0.6,2988,23,0.007697456516325474,23,0.007697456492637216,0.6462661468464396
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,val,0.65,2988,9,0.0030120480805635452,9,0.0030120481927710845,0.6833986639976501
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,val,0.7,2988,2,0.0006693440373055637,2,0.0006693440428380187,0.7077356278896332
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,val,0.75,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,val,0.8,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,val,0.85,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,val,0.9,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,val,0.95,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,test,0.05,2988,330,0.11044176667928696,623,0.20850066934404285,0.2461094862301602
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,test,0.1,2988,263,0.0880187451839447,423,0.14156626506024098,0.3282383113888139
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,test,0.15,2988,228,0.07630521804094315,336,0.11244979919678715,0.3810019237211063
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,test,0.2,2988,200,0.06693440675735474,277,0.0927041499330656,0.42523663784192356
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,test,0.25,2988,185,0.06191432476043701,235,0.07864792503346721,0.46207378138887123
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,test,0.3,2988,167,0.05589022859930992,203,0.0679384203480589,0.4918296310701981
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,test,0.35,2988,147,0.04919678717851639,172,0.05756358768406961,0.5225841184688169
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,test,0.4,2988,125,0.04183400422334671,142,0.04752342704149933,0.5530813294397273
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,test,0.45,2988,112,0.03748326748609543,122,0.040829986613119144,0.57420208219622
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,test,0.5,2988,86,0.028781794011592865,91,0.030455153949129853,0.6091964428241436
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,test,0.55,2988,67,0.022423025220632553,70,0.023427041499330656,0.6349210705075945
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,test,0.6,2988,43,0.014390897005796432,44,0.014725568942436412,0.6715153333815661
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,test,0.65,2988,27,0.009036144241690636,27,0.009036144578313253,0.699535036528552
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,test,0.7,2988,10,0.0033467202447354794,10,0.0033467202141900937,0.7505996227264404
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,test,0.75,2988,4,0.0013386880746111274,4,0.0013386880856760374,0.764790341258049
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,test,0.8,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,test,0.85,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,test,0.9,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a2_colorjitter,A2 colour jitter,43,test,0.95,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,val,0.05,2988,370,0.12382864952087402,758,0.2536813922356091,0.17934833607073666
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,val,0.1,2988,284,0.09504685550928116,444,0.14859437751004015,0.25576432549335937
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,val,0.15,2988,236,0.07898259907960892,337,0.11278447121820616,0.2979359999520135
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,val,0.2,2988,181,0.060575634241104126,243,0.08132530120481928,0.3461147983378344
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,val,0.25,2988,149,0.04986613243818283,185,0.06191432396251673,0.38518068661560884
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,val,0.3,2988,123,0.04116465896368027,145,0.04852744310575636,0.41614644034155485
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,val,0.35,2988,88,0.02945113740861416,103,0.034471218206157964,0.45278572312836507
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,val,0.4,2988,66,0.02208835259079933,72,0.024096385542168676,0.485561513238483
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,val,0.45,2988,40,0.013386880978941917,46,0.015394912985274432,0.5183499902486801
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,val,0.5,2988,20,0.006693440489470959,21,0.007028112449799197,0.5769026478131613
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,val,0.55,2988,12,0.00401606410741806,12,0.004016064257028112,0.6169779549042383
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,val,0.6,2988,7,0.0023427042178809643,7,0.0023427041499330657,0.6532835023743766
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,val,0.65,2988,3,0.001004016026854515,3,0.001004016064257028,0.6905086040496826
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,val,0.7,2988,1,0.00033467201865278184,1,0.00033467202141900936,0.7147263288497925
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,val,0.75,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,val,0.8,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,val,0.85,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,val,0.9,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,val,0.95,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,test,0.05,2988,387,0.1295180767774582,805,0.26941097724230256,0.1952042498666307
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,test,0.1,2988,303,0.10140562057495117,503,0.16834002677376173,0.27020665286312523
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,test,0.15,2988,253,0.08467201888561249,377,0.12617135207496652,0.31977062512297844
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,test,0.2,2988,215,0.07195448130369186,290,0.09705488621151272,0.3639772418757965
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,test,0.25,2988,180,0.0602409653365612,231,0.07730923694779117,0.4005179598733976
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,test,0.3,2988,146,0.048862114548683167,179,0.05990629183400268,0.43713429203912535
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,test,0.35,2988,108,0.03614457696676254,122,0.040829986613119144,0.4899127539552626
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,test,0.4,2988,84,0.02811245061457157,92,0.030789825970548863,0.5266412282767503
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,test,0.45,2988,59,0.01974564976990223,64,0.0214190093708166,0.5717817428521812
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,test,0.5,2988,47,0.01572958566248417,50,0.01673360107095047,0.5992220997810364
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,test,0.55,2988,37,0.012382864952087402,38,0.012717536813922356,0.6244284291016428
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,test,0.6,2988,26,0.008701472543179989,26,0.008701472556894244,0.6503596443396348
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,test,0.65,2988,11,0.00368139217607677,11,0.003681392235609103,0.6839820092374628
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,test,0.7,2988,2,0.0006693440373055637,2,0.0006693440428380187,0.7416004538536072
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,test,0.75,2988,1,0.00033467201865278184,1,0.00033467202141900936,0.778881311416626
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,test,0.8,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,test,0.85,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,test,0.9,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a2_colorjitter,A2 colour jitter,44,test,0.95,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,val,0.05,2988,647,0.21653279662132263,1330,0.44511378848728245,0.24297083604772737
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,val,0.1,2988,532,0.17804551124572754,931,0.3115796519410977,0.31704003760785215
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,val,0.15,2988,464,0.15528781712055206,721,0.24129852744310576,0.37386185606623823
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,val,0.2,2988,421,0.14089691638946533,601,0.20113788487282463,0.4138791286161854
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,val,0.25,2988,364,0.1218206137418747,498,0.16666666666666666,0.45299220899022724
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,val,0.3,2988,323,0.108099065721035,424,0.14190093708165996,0.4841634359140441
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,val,0.35,2988,284,0.09504685550928116,359,0.12014725568942436,0.5133806261179507
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,val,0.4,2988,250,0.08366800844669342,303,0.10140562248995984,0.538899436150447
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,val,0.45,2988,203,0.0679384171962738,240,0.08032128514056225,0.569013366351525
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,val,0.5,2988,153,0.05120481923222542,180,0.060240963855421686,0.6010575205087662
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,val,0.55,2988,115,0.038487281650304794,129,0.04317269076305221,0.630549664645232
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,val,0.6,2988,76,0.0254350733011961,83,0.027777777777777776,0.6610193855791207
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,val,0.65,2988,41,0.013721552677452564,42,0.014056224899598393,0.6977939846969786
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,val,0.7,2988,18,0.0060240961611270905,19,0.006358768406961178,0.7302122116088867
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,val,0.75,2988,3,0.001004016026854515,3,0.001004016064257028,0.7724270621935526
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,val,0.8,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,val,0.85,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,val,0.9,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,val,0.95,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,test,0.05,2988,618,0.206827312707901,1301,0.43540829986613117,0.24727521089695217
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,test,0.1,2988,511,0.17101740837097168,896,0.2998661311914324,0.3267316712216208
